,ins_74901673,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_217,10,Terminated,673795,673797,m_2637,1,1.1,13,16,0.02,0.02.1
4702,ins_87919370,M5,j_16464,1,Terminated,187996,188002,m_1256,1,1,105.0,494.0,0.07,0.09
4703,ins_1067402432,M9,j_16464,1,Terminated,187996,188005,m_1666,1,1,17.0,51.0,0.02,0.02
4704,ins_1105250034,R8_7,j_16464,1,Terminated,188000,188022,m_3134,1,1,2.0,41.0,0.02,0.02
4705,ins_1237647518,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_2745,1,1,24.0,101.0,0.65,0.85
4706,ins_888099666,J7_2_4_5_6,j_16464,1,Terminated,187996,188019,m_1962,1,1,29.0,104.0,0.78,0.99
4707,ins_1320271812,M9,j_16464,1,Terminated,187996,188009,m_1837,1,1,13.0,75.0,0.02,0.02
4708,ins_84958790,M11,j_16464,1,Terminated,187996,188003,m_1103,1,1,16.0,58.0,0.04,0.04
4709,ins_814262832,R8_7,j_16464,1,Terminated,188002,188023,m_3728,1,1,6.0,76.0,0.05,0.05
4710,ins_257443465,R12_11,j_16464,1,Terminated,187996,188041,m_2960,1,1,2.0,69.0,0.07,0.07
4711,ins_1024290035,M9,j_16464,1,Terminated,187996,188005,m_70,1,1,18.0,260.0,0.02,0.02
4712,ins_1294790977,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_3122,1,1,25.0,90.0,0.65,0.85
4713,ins_1012335832,M5,j_16464,1,Terminated,187996,188006,m_3265,1,1,136.0,712.0,0.1,0.16
4714,ins_253986294,R12_11,j_16464,1,Terminated,187996,188041,m_1203,1,1,1.0,79.0,0.02,0.02
4715,ins_87919299,M5,j_16464,1,Terminated,187996,188002,m_235,1,1,101.0,411.0,0.06,0.09
4716,ins_121258718,R10_9,j_16464,1,Terminated,187996,188033,m_2222,1,1,1.0,23.0,0.05,0.05
4717,ins_473393952,R8_7,j_16464,1,Terminated,188002,188022,m_3135,1,1,2.0,100.0,0.02,0.02
4718,ins_1050757275,J7_2_4_5_6,j_16464,1,Terminated,187996,188018,m_3886,1,1,19.0,101.0,0.73,0.95
4719,ins_772533999,R12_11,j_16464,1,Terminated,187996,188041,m_2920,1,1,1.0,76.0,0.02,0.02
4720,ins_1213455295,J7_2_4_5_6,j_16464,1,Terminated,187996,188019,m_3773,1,1,25.0,98.0,0.65,0.85
4721,ins_549339248,M6,j_16464,1,Terminated,187996,187998,m_1870,1,1,30.0,43.0,0.02,0.02
4722,ins_520610502,M11,j_16464,1,Terminated,187996,188006,m_1199,1,1,16.0,34.0,0.02,0.02
4723,ins_554702241,R8_7,j_16464,1,Terminated,188000,188022,m_2669,1,1,2.0,84.0,0.02,0.02
4724,ins_357947709,M11,j_16464,1,Terminated,187996,188003,m_3819,1,1,21.0,48.0,0.02,0.03
4725,ins_386322505,M9,j_16464,1,Terminated,187996,188009,m_2474,1,1,7.0,44.0,0.02,0.02
4726,ins_549338710,M6,j_16464,1,Terminated,187996,188001,m_3802,1,1,12.0,27.0,0.02,0.02
4727,ins_166317301,M11,j_16464,1,Terminated,187996,188002,m_2819,1,1,21.0,106.0,0.05,0.05
4728,ins_414214231,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_2134,1,1,20.0,92.0,0.65,0.85
4729,ins_498012020,R12_11,j_16464,1,Terminated,187996,188041,m_3979,1,1,1.0,82.0,0.02,0.02
4730,ins_798558260,M11,j_16464,1,Terminated,187996,188007,m_1504,1,1,13.0,66.0,0.02,0.02
4731,ins_113890496,M11,j_16464,1,Terminated,187996,188024,m_2002,1,1,6.0,32.0,0.02,0.02
4732,ins_1186622702,R8_7,j_16464,1,Terminated,188000,188022,m_4001,1,1,2.0,23.0,0.04,0.05
4733,ins_630355043,M9,j_16464,1,Terminated,187996,188001,m_2438,1,1,21.0,42.0,0.02,0.02
4734,ins_798558064,M11,j_16464,1,Terminated,187996,188001,m_1535,1,1,25.0,51.0,0.02,0.03
4735,ins_6587303,M5,j_16464,1,Terminated,187996,188004,m_1107,1,1,82.0,416.0,0.05,0.09
4736,ins_1217330464,R10_9,j_16464,1,Terminated,187996,188033,m_3649,1,1,2.0,46.0,0.02,0.02
4737,ins_202611820,R10_9,j_16464,1,Terminated,187996,188033,m_1446,1,1,1.0,23.0,0.02,0.02
4738,ins_1105249951,R8_7,j_16464,1,Terminated,188000,188022,m_593,1,1,2.0,46.0,0.02,0.02
4739,ins_198698487,R10_9,j_16464,1,Terminated,187996,188033,m_1585,1,1,1.0,26.0,0.02,0.02
4740,ins_32544253,M11,j_16464,1,Terminated,187996,188022,m_3959,1,1,7.0,46.0,0.04,0.04
4741,ins_1318995988,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_1485,1,1,24.0,94.0,0.7,0.9
4742,ins_722690383,M9,j_16464,1,Terminated,187996,188013,m_3472,1,1,9.0,35.0,0.02,0.02
4743,ins_772534585,R12_11,j_16464,1,Terminated,187996,188041,m_3353,1,1,4.0,64.0,0.02,0.02
4744,ins_6586782,M5,j_16464,1,Terminated,187996,188000,m_261,1,1,156.0,618.0,0.07,0.09
4745,ins_554702568,R8_7,j_16464,1,Terminated,188000,188022,m_258,1,1,5.0,69.0,0.16,0.16
4746,ins_498011517,R12_11,j_16464,1,Terminated,187996,188041,m_2494,1,1,1.0,28.0,0.02,0.02
4747,ins_1012339938,M5,j_16464,1,Terminated,187996,188008,m_3673,1,1,114.0,732.0,0.29,0.35
4748,ins_1213455060,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_930,1,1,22.0,98.0,0.67,0.87
4749,ins_1346426218,R12_11,j_16464,1,Terminated,187996,188041,m_2864,1,1,2.0,67.0,0.29,0.29
4750,ins_549339409,M6,j_16464,1,Terminated,187996,187998,m_2993,1,1,28.0,64.0,0.02,0.02
4751,ins_273966005,M9,j_16464,1,Terminated,187996,188014,m_1552,1,1,10.0,56.0,0.02,0.02
4752,ins_495554437,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_3775,1,1,25.0,144.0,0.68,0.88
4753,ins_519734163,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_2151,1,1,23.0,95.0,0.69,0.88
4754,ins_113890578,M11,j_16464,1,Terminated,187996,188017,m_62,1,1,9.0,41.0,0.02,0.02
4755,ins_283960102,R10_9,j_16464,1,Terminated,187996,188033,m_2790,1,1,1.0,25.0,0.02,0.02
4756,ins_6586869,M5,j_16464,1,Terminated,187996,188001,m_1362,1,1,136.0,450.0,0.07,0.09
4757,ins_277864811,M5,j_16464,1,Terminated,187996,188006,m_1737,1,1,142.0,727.0,0.1,0.16
4758,ins_1131229960,M11,j_16464,1,Terminated,187996,188003,m_2542,1,1,20.0,55.0,0.02,0.03
4759,ins_888099495,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_2236,1,1,25.0,92.0,0.75,0.95
4760,ins_605400605,R10_9,j_16464,1,Terminated,187996,188033,m_876,1,1,4.0,70.0,0.12,0.12
4761,ins_1235580033,M9,j_16464,1,Terminated,187996,188016,m_3548,1,1,9.0,68.0,0.02,0.02
4762,ins_6204148,M9,j_16464,1,Terminated,187996,188010,m_2611,1,1,13.0,54.0,0.02,0.02
4763,ins_1042811857,M11,j_16464,1,Terminated,187996,188018,m_1630,1,1,9.0,49.0,0.02,0.02
4764,ins_1235579869,M9,j_16464,1,Terminated,187996,188008,m_336,1,1,13.0,60.0,0.02,0.02
4765,ins_1311463255,M9,j_16464,1,Terminated,187996,188010,m_1847,1,1,9.0,46.0,0.02,0.02
4766,ins_1148778243,M9,j_16464,1,Terminated,187996,188010,m_1327,1,1,10.0,40.0,0.02,0.02
4767,ins_382381946,R2_1,j_16464,1,Terminated,187996,188000,m_3184,1,1,11.0,100.0,0.04,0.05
4768,ins_372066588,M6,j_16464,1,Terminated,187996,187998,m_2929,1,1,23.0,29.0,0.07,0.07
4769,ins_118502922,M5,j_16464,1,Terminated,187996,188007,m_1144,1,1,133.0,729.0,0.09,0.16
4770,ins_722691475,M9,j_16464,1,Terminated,187996,188017,m_1792,1,1,7.0,130.0,0.02,0.02
4771,ins_1024295171,M9,j_16464,1,Terminated,187996,188014,m_512,1,1,7.0,36.0,0.02,0.02
4772,ins_473394654,R8_7,j_16464,1,Terminated,188002,188023,m_3267,1,1,2.0,92.0,0.02,0.02
4773,ins_888100327,J7_2_4_5_6,j_16464,1,Terminated,187996,188019,m_2642,1,1,23.0,98.0,0.69,0.89
4774,ins_1238909888,M9,j_16464,1,Terminated,187996,188016,m_3088,1,1,10.0,42.0,0.02,0.02
4775,ins_280041611,R10_9,j_16464,1,Terminated,187996,188033,m_3879,1,1,1.0,92.0,0.02,0.02
4776,ins_830958502,R12_11,j_16464,1,Terminated,187996,188041,m_229,1,1,3.0,76.0,0.02,0.02
4777,ins_121257943,R10_9,j_16464,1,Terminated,187996,188033,m_3776,1,1,2.0,51.0,0.02,0.02
4778,ins_52473974,R12_11,j_16464,1,Terminated,187996,188041,m_3319,1,1,1.0,33.0,0.04,0.04
4779,ins_601940955,M11,j_16464,1,Terminated,187996,188011,m_3231,1,1,24.0,110.0,0.03,0.04
4780,ins_984817853,M6,j_16464,1,Terminated,187996,187999,m_2086,1,1,25.0,163.0,0.02,0.02
4781,ins_1217330961,R10_9,j_16464,1,Terminated,187996,188033,m_2796,1,1,1.0,37.0,0.02,0.02
4782,ins_1294790803,J7_2_4_5_6,j_16464,1,Terminated,187996,188018,m_1106,1,1,21.0,100.0,0.64,0.85
4783,ins_933367131,R10_9,j_16464,1,Terminated,187996,188033,m_1663,1,1,1.0,24.0,0.03,0.03
4784,ins_1131229883,M11,j_16464,1,Terminated,187996,188016,m_1230,1,1,9.0,52.0,0.02,0.02
4785,ins_601941229,M11,j_16464,1,Terminated,187996,188026,m_1499,1,1,6.0,46.0,0.02,0.02
4786,ins_1135992324,R10_9,j_16464,1,Terminated,187996,188033,m_324,1,1,3.0,64.0,0.04,0.04
4787,ins_1217330144,R10_9,j_16464,1,Terminated,187996,188033,m_1289,1,1,1.0,30.0,0.02,0.02
4788,ins_3623713,M11,j_16464,1,Terminated,187996,188003,m_2478,1,1,18.0,47.0,0.02,0.02
4789,ins_803638406,M5,j_16464,1,Terminated,187996,188008,m_1164,1,1,121.0,746.0,0.11,0.16
4790,ins_1237640256,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_135,1,1,26.0,99.0,0.65,0.85
4791,ins_401333914,R10_9,j_16464,1,Terminated,187996,188033,m_3840,1,1,1.0,24.0,0.16,0.16
4792,ins_401333511,R10_9,j_16464,1,Terminated,187996,188033,m_1138,1,1,1.0,30.0,0.02,0.02
4793,ins_467672628,M9,j_16464,1,Terminated,187996,188008,m_3512,1,1,10.0,90.0,0.02,0.02
4794,ins_559694607,R10_9,j_16464,1,Terminated,187996,188033,m_25,1,1,3.0,51.0,0.02,0.02
4795,ins_1311463340,M9,j_16464,1,Terminated,187996,188003,m_1553,1,1,16.0,300.0,0.07,0.07
4796,ins_1346424795,R12_11,j_16464,1,Terminated,187996,188041,m_2616,1,1,1.0,76.0,0.02,0.02
4797,ins_361400189,R10_9,j_16464,1,Terminated,187996,188033,m_3575,1,1,1.0,100.0,0.02,0.02
4798,ins_80162913,M9,j_16464,1,Terminated,187996,188003,m_1204,1,1,20.0,84.0,0.02,0.02
4799,ins_498011418,R12_11,j_16464,1,Terminated,187996,188041,m_1709,1,1,2.0,54.0,0.08,0.08
4800,ins_1144962975,J7_2_4_5_6,j_16464,1,Terminated,187996,188019,m_540,1,1,25.0,93.0,0.65,0.85
4801,ins_804020630,M9,j_16464,1,Terminated,187996,188006,m_2341,1,1,15.0,30.0,0.02,0.02
4802,ins_416676609,R12_11,j_16464,1,Terminated,187996,188041,m_3259,1,1,1.0,46.0,0.02,0.02
4803,ins_319973700,R10_9,j_16464,1,Terminated,187996,188033,m_3986,1,1,3.0,41.0,0.02,0.02
4804,ins_1186622623,R8_7,j_16464,1,Terminated,188000,188022,m_8,1,1,5.0,48.0,0.11,0.11
4805,ins_277857553,M5,j_16464,1,Terminated,187996,188010,m_1500,1,1,110.0,707.0,0.09,0.16
4806,ins_601941409,M11,j_16464,1,Terminated,187996,188003,m_3023,1,1,21.0,49.0,0.06,0.06
4807,ins_473394742,R8_7,j_16464,1,Terminated,188002,188023,m_1607,1,1,2.0,95.0,0.02,0.02
4808,ins_1230102604,M9,j_16464,1,Terminated,187996,188006,m_2100,1,1,13.0,37.0,0.02,0.03
4809,ins_277864063,M5,j_16464,1,Terminated,187996,188008,m_1171,1,1,118.0,738.0,0.1,0.17
4810,ins_257378232,R12_11,j_16464,1,Terminated,187996,188041,m_224,1,1,1.0,26.0,0.02,0.02
4811,ins_133832600,R12_11,j_16464,1,Terminated,187996,188041,m_347,1,1,1.0,43.0,0.02,0.02
4812,ins_1024290875,M9,j_16464,1,Terminated,187996,188004,m_1331,1,1,18.0,46.0,0.02,0.02
4813,ins_986061667,M9,j_16464,1,Terminated,187996,188011,m_201,1,1,13.0,89.0,0.05,0.05
4814,ins_133832870,R12_11,j_16464,1,Terminated,187996,188041,m_3998,1,1,1.0,42.0,0.02,0.02
4815,ins_933366460,R10_9,j_16464,1,Terminated,187996,188033,m_3407,1,1,1.0,25.0,0.1,0.1
4816,ins_1144962832,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_3670,1,1,26.0,101.0,0.65,0.85
4817,ins_335325493,R12_11,j_16464,1,Terminated,187996,188041,m_445,1,1,1.0,25.0,0.02,0.02
4818,ins_1318996325,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_1821,1,1,22.0,100.0,0.65,0.85
4819,ins_361399866,R10_9,j_16464,1,Terminated,187996,188033,m_2301,1,1,3.0,53.0,0.02,0.02
4820,ins_549339332,M6,j_16464,1,Terminated,187996,187999,m_258,1,1,15.0,38.0,0.15,0.15
4821,ins_84958929,M11,j_16464,1,Terminated,187996,188012,m_1370,1,1,10.0,35.0,0.02,0.02
4822,ins_822166044,M6,j_16464,1,Terminated,187996,187998,m_1763,1,1,39.0,55.0,0.02,0.02
4823,ins_498011737,R12_11,j_16464,1,Terminated,187996,188041,m_759,1,1,1.0,96.0,0.02,0.02
4824,ins_365317168,R10_9,j_16464,1,Terminated,187996,188033,m_1431,1,1,1.0,42.0,0.02,0.02
4825,ins_682376657,R8_7,j_16464,1,Terminated,188002,188023,m_1799,1,1,2.0,24.0,0.02,0.02
4826,ins_804019836,M9,j_16464,1,Terminated,187996,188003,m_1193,1,1,18.0,55.0,0.05,0.05
4827,ins_1042824959,M11,j_16464,1,Terminated,187996,188001,m_1682,1,1,23.0,57.0,0.02,0.02
4828,ins_442751784,R10_9,j_16464,1,Terminated,187996,188033,m_1467,1,1,3.0,52.0,0.04,0.04
4829,ins_823411616,M9,j_16464,1,Terminated,187996,188011,m_2418,1,1,16.0,87.0,0.02,0.02
4830,ins_166317551,M11,j_16464,1,Terminated,187996,188000,m_3450,1,1,34.0,71.0,0.03,0.03
4831,ins_1042819932,M11,j_16464,1,Terminated,187996,188018,m_2551,1,1,8.0,44.0,0.02,0.02
4832,ins_673504697,R8_7,j_16464,1,Terminated,188000,188022,m_1844,1,1,2.0,89.0,0.02,0.02
4833,ins_6587213,M5,j_16464,1,Terminated,187996,188001,m_2789,1,1,125.0,563.0,0.06,0.09
4834,ins_845043824,R8_7,j_16464,1,Terminated,188003,188022,m_1405,1,1,2.0,31.0,0.02,0.02
4835,ins_630355195,M9,j_16464,1,Terminated,187996,188005,m_2647,1,1,16.0,86.0,0.02,0.02
4836,ins_879903517,M11,j_16464,1,Terminated,187996,188004,m_3822,1,1,16.0,58.0,0.02,0.02
4837,ins_438409030,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_3753,1,1,22.0,101.0,0.67,0.87
4838,ins_172641124,R12_11,j_16464,1,Terminated,187996,188041,m_1727,1,1,2.0,48.0,0.03,0.03
4839,ins_559694869,R10_9,j_16464,1,Terminated,187996,188033,m_1286,1,1,1.0,38.0,0.02,0.02
4840,ins_87919896,M5,j_16464,1,Terminated,187996,188002,m_533,1,1,112.0,617.0,0.05,0.09
4841,ins_198698316,R10_9,j_16464,1,Terminated,187996,188033,m_3528,1,1,3.0,96.0,0.03,0.03
4842,ins_1238910895,M9,j_16464,1,Terminated,187996,188007,m_3362,1,1,13.0,94.0,0.02,0.02
4843,ins_1023900588,R8_7,j_16464,1,Terminated,188000,188022,m_1608,1,1,3.0,56.0,0.08,0.08
4844,ins_852033073,R10_9,j_16464,1,Terminated,187996,188033,m_3233,1,1,1.0,88.0,0.02,0.02
4845,ins_1320272458,M9,j_16464,1,Terminated,187996,188009,m_3595,1,1,11.0,50.0,0.02,0.02
4846,ins_198697913,R10_9,j_16464,1,Terminated,187996,188033,m_1838,1,1,3.0,67.0,0.04,0.04
4847,ins_379855601,M11,j_16464,1,Terminated,187996,188014,m_2704,1,1,15.0,107.0,0.02,0.02
4848,ins_605400084,R10_9,j_16464,1,Terminated,187996,188033,m_498,1,1,1.0,17.0,0.02,0.02
4849,ins_926377998,R8_7,j_16464,1,Terminated,188003,188022,m_2789,1,1,2.0,26.0,0.02,0.02
4850,ins_520611068,M11,j_16464,1,Terminated,187996,188025,m_818,1,1,6.0,33.0,0.02,0.02
4851,ins_601062290,J7_2_4_5_6,j_16464,1,Terminated,187996,188019,m_3112,1,1,21.0,100.0,0.65,0.85
4852,ins_903507516,M6,j_16464,1,Terminated,187996,187998,m_3693,1,1,32.0,60.0,0.02,0.02
4853,ins_563995044,R10_9,j_16464,1,Terminated,187996,188033,m_2902,1,1,2.0,47.0,0.04,0.04
4854,ins_372066797,M6,j_16464,1,Terminated,187996,188001,m_2547,1,1,12.0,31.0,0.05,0.05
4855,ins_1148778416,M9,j_16464,1,Terminated,187996,188009,m_3661,1,1,9.0,42.0,0.02,0.02
4856,ins_169285528,M5,j_16464,1,Terminated,187996,188002,m_525,1,1,108.0,683.0,0.06,0.09
4857,ins_277785807,M5,j_16464,1,Terminated,187996,188007,m_73,1,1,122.0,739.0,0.24,0.3
4858,ins_361400445,R10_9,j_16464,1,Terminated,187996,188033,m_992,1,1,1.0,31.0,0.05,0.05
4859,ins_798557838,M11,j_16464,1,Terminated,187996,188008,m_3760,1,1,13.0,175.0,0.02,0.02
4860,ins_904751368,M9,j_16464,1,Terminated,187996,188011,m_3531,1,1,8.0,50.0,0.02,0.02
4861,ins_121258028,R10_9,j_16464,1,Terminated,187996,188033,m_848,1,1,3.0,65.0,0.04,0.04
4862,ins_579332819,R12_11,j_16464,1,Terminated,187996,188041,m_209,1,1,1.0,78.0,0.02,0.02
4863,ins_46514184,R8_7,j_16464,1,Terminated,188002,188023,m_2086,1,1,2.0,37.0,0.02,0.02
4864,ins_401333447,R10_9,j_16464,1,Terminated,187996,188033,m_3926,1,1,10.0,81.0,0.11,0.11
4865,ins_257394749,R12_11,j_16464,1,Terminated,187996,188041,m_2115,1,1,1.0,100.0,0.05,0.05
4866,ins_1217331046,R10_9,j_16464,1,Terminated,187996,188033,m_1005,1,1,1.0,42.0,0.03,0.03
4867,ins_157294677,R10_9,j_16464,1,Terminated,187996,188033,m_3722,1,1,3.0,57.0,0.02,0.02
4868,ins_87919228,M5,j_16464,1,Terminated,187996,188005,m_1582,1,1,74.0,800.0,0.07,0.09
4869,ins_379855983,M11,j_16464,1,Terminated,187996,188013,m_3724,1,1,17.0,51.0,0.02,0.02
4870,ins_1298666840,R10_9,j_16464,1,Terminated,187996,188033,m_1917,1,1,1.0,24.0,0.02,0.02
4871,ins_91275713,R12_11,j_16464,1,Terminated,187996,188041,m_2187,1,1,2.0,42.0,0.03,0.03
4872,ins_630354957,M9,j_16464,1,Terminated,187996,188004,m_1478,1,1,13.0,58.0,0.02,0.02
4873,ins_1042817448,M11,j_16464,1,Terminated,187996,188017,m_884,1,1,8.0,41.0,0.02,0.02
4874,ins_1294790644,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_1237,1,1,26.0,120.0,0.66,0.85
4875,ins_1135992974,R10_9,j_16464,1,Terminated,187996,188033,m_1916,1,1,3.0,51.0,0.12,0.12
4876,ins_438409181,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_462,1,1,27.0,98.0,0.66,0.85
4877,ins_823412282,M9,j_16464,1,Terminated,187996,188015,m_1220,1,1,9.0,47.0,0.02,0.02
4878,ins_446668940,R10_9,j_16464,1,Terminated,187996,188033,m_1857,1,1,8.0,34.0,0.15,0.15
4879,ins_986061894,M9,j_16464,1,Terminated,187996,188006,m_1089,1,1,13.0,57.0,0.04,0.04
4880,ins_6203888,M9,j_16464,1,Terminated,187996,188011,m_2627,1,1,10.0,72.0,0.02,0.02
4881,ins_1237640354,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_2910,1,1,23.0,98.0,0.66,0.86
4882,ins_283960179,R10_9,j_16464,1,Terminated,187996,188033,m_3799,1,1,4.0,62.0,0.07,0.08
4883,ins_238644896,R10_9,j_16464,1,Terminated,187996,188033,m_133,1,1,3.0,61.0,0.06,0.06
4884,ins_250629743,M5,j_16464,1,Terminated,187996,188002,m_3734,1,1,110.0,610.0,0.2,0.24
4885,ins_984825364,M6,j_16464,1,Terminated,187996,187998,m_457,1,1,35.0,56.0,0.02,0.02
4886,ins_1148778653,M9,j_16464,1,Terminated,187996,188014,m_3717,1,1,7.0,38.0,0.02,0.02
4887,ins_579333187,R12_11,j_16464,1,Terminated,187996,188041,m_998,1,1,1.0,24.0,0.03,0.03
4888,ins_993611149,R12_11,j_16464,1,Terminated,187996,188041,m_2892,1,1,2.0,66.0,0.15,0.15
4889,ins_273968590,M9,j_16464,1,Terminated,187996,188005,m_1778,1,1,18.0,220.0,0.02,0.02
4890,ins_1230102841,M9,j_16464,1,Terminated,187996,188011,m_43,1,1,11.0,41.0,0.04,0.04
4891,ins_1311463065,M9,j_16464,1,Terminated,187996,188015,m_3779,1,1,6.0,36.0,0.02,0.02
4892,ins_1148778730,M9,j_16464,1,Terminated,187996,188003,m_1215,1,1,17.0,57.0,0.02,0.02
4893,ins_482679892,R10_9,j_16464,1,Terminated,187996,188033,m_2430,1,1,3.0,47.0,0.13,0.13
4894,ins_257370697,R12_11,j_16464,1,Terminated,187996,188041,m_383,1,1,1.0,28.0,0.06,0.06
4895,ins_576869714,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_2854,1,1,23.0,97.0,0.66,0.86
4896,ins_1298666976,R10_9,j_16464,1,Terminated,187996,188033,m_1869,1,1,3.0,41.0,0.02,0.02
4897,ins_763719031,R8_7,j_16464,1,Terminated,188003,188022,m_1164,1,1,8.0,66.0,0.13,0.13
4898,ins_118502740,M5,j_16464,1,Terminated,187996,188009,m_1863,1,1,109.0,733.0,0.11,0.17
4899,ins_1049868202,M11,j_16464,1,Terminated,187996,188001,m_3728,1,1,27.0,114.0,0.05,0.05
4900,ins_682367516,R8_7,j_16464,1,Terminated,188002,188022,m_2360,1,1,3.0,34.0,0.02,0.02
4901,ins_822166214,M6,j_16464,1,Terminated,187996,187997,m_3815,1,1,49.0,51.0,0.02,0.02
4902,ins_133832951,R12_11,j_16464,1,Terminated,187996,188041,m_3565,1,1,1.0,63.0,0.02,0.02
4903,ins_822166865,M6,j_16464,1,Terminated,187996,187998,m_2282,1,1,33.0,260.0,0.03,0.03
4904,ins_601061777,J7_2_4_5_6,j_16464,1,Terminated,187996,188019,m_621,1,1,22.0,96.0,0.64,0.85
4905,ins_1156327682,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_966,1,1,25.0,97.0,0.67,0.87
4906,ins_519734900,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_3856,1,1,25.0,95.0,0.7,0.9
4907,ins_250628812,M5,j_16464,1,Terminated,187996,188008,m_1032,1,1,56.0,532.0,0.08,0.12
4908,ins_1299446336,M9,j_16464,1,Terminated,187996,188011,m_849,1,1,10.0,38.0,0.02,0.02
4909,ins_335325567,R12_11,j_16464,1,Terminated,187996,188041,m_3408,1,1,2.0,34.0,0.04,0.04
4910,ins_361400362,R10_9,j_16464,1,Terminated,187996,188033,m_787,1,1,3.0,33.0,0.02,0.02
4911,ins_87919819,M5,j_16464,1,Terminated,187996,188009,m_678,1,1,49.0,557.0,0.06,0.09
4912,ins_276588001,M11,j_16464,1,Terminated,187996,188004,m_3896,1,1,19.0,62.0,0.03,0.03
4913,ins_277863227,M5,j_16464,1,Terminated,187996,188010,m_2983,1,1,103.0,725.0,0.09,0.16
4914,ins_1023900283,R8_7,j_16464,1,Terminated,188000,188022,m_3742,1,1,4.0,50.0,0.03,0.03
4915,ins_1007698937,R8_7,j_16464,1,Terminated,188003,188022,m_2325,1,1,2.0,29.0,0.02,0.02
4916,ins_495613818,R12_11,j_16464,1,Terminated,187996,188041,m_1243,1,1,1.0,79.0,0.02,0.02
4917,ins_548999902,M9,j_16464,1,Terminated,187996,188002,m_429,1,1,20.0,52.0,0.02,0.02
4918,ins_446668854,R10_9,j_16464,1,Terminated,187996,188033,m_480,1,1,3.0,51.0,0.02,0.02
4919,ins_335326011,R12_11,j_16464,1,Terminated,187996,188041,m_3107,1,1,3.0,40.0,0.04,0.04
4920,ins_1298665884,R10_9,j_16464,1,Terminated,187996,188033,m_1764,1,1,1.0,18.0,0.02,0.02
4921,ins_118502666,M5,j_16464,1,Terminated,187996,188009,m_1512,1,1,111.0,756.0,0.21,0.27
4922,ins_319973776,R10_9,j_16464,1,Terminated,187996,188033,m_3465,1,1,3.0,67.0,0.02,0.02
4923,ins_772535006,R12_11,j_16464,1,Terminated,187996,188041,m_460,1,1,1.0,88.0,0.02,0.02
4924,ins_133832695,R12_11,j_16464,1,Terminated,187996,188041,m_3864,1,1,1.0,24.0,0.02,0.02
4925,ins_319974521,R10_9,j_16464,1,Terminated,187996,188033,m_1940,1,1,3.0,100.0,0.04,0.05
4926,ins_969411122,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_314,1,1,27.0,93.0,0.66,0.85
4927,ins_335325637,R12_11,j_16464,1,Terminated,187996,188041,m_3576,1,1,1.0,28.0,0.02,0.02
4928,ins_91275910,R12_11,j_16464,1,Terminated,187996,188041,m_2098,1,1,1.0,100.0,0.02,0.02
4929,ins_576929749,R12_11,j_16464,1,Terminated,187996,188041,m_3863,1,1,1.0,36.0,0.02,0.02
4930,ins_1298666755,R10_9,j_16464,1,Terminated,187996,188033,m_2389,1,1,1.0,25.0,0.02,0.02
4931,ins_439289202,M11,j_16464,1,Terminated,187996,188006,m_3510,1,1,14.0,57.0,0.02,0.02
4932,ins_276587919,M11,j_16464,1,Terminated,187996,188008,m_1943,1,1,13.0,58.0,0.02,0.03
4933,ins_722691141,M9,j_16464,1,Terminated,187996,188010,m_1113,1,1,10.0,158.0,0.02,0.02
4934,ins_1067402576,M9,j_16464,1,Terminated,187996,188004,m_2743,1,1,17.0,41.0,0.08,0.08
4935,ins_969419870,J7_2_4_5_6,j_16464,1,Terminated,187996,188020,m_2464,1,1,26.0,96.0,0.65,0.85
4936,ins_401332934,R10_9,j_16464,1,Terminated,187996,188033,m_3423,1,1,4.0,79.0,0.03,0.03
4937,ins_280041926,R10_9,j_16464,1,Terminated,187996,188033,m_665,1,1,1.0,85.0,0.03,0.03
4938,ins_798557770,M11,j_16464,1,Terminated,187996,188002,m_3535,1,1,22.0,64.0,0.02,0.02
4939,ins_722691222,M9,j_16464,1,Terminated,187996,188021,m_1590,1,1,9.0,233.0,0.03,0.03
4940,ins_993611783,R12_11,j_16464,1,Terminated,187996,188041,m_2671,1,1,2.0,45.0,0.04,0.04
4941,ins_1230102065,M9,j_16464,1,Terminated,187996,188004,m_1305,1,1,17.0,31.0,0.02,0.02
